"t / s";"CH1 / V"
0.02456;7.44
0.02458;7.44396
0.0246;7.44158
0.02462;7.44317
0.02464;7.44317
0.02466;7.44475
0.02468;7.44475
0.0247;7.44396
0.02472;7.44317
0.02474;7.44238
0.02476;7.44158
0.02478;7.44317
0.0248;7.44238
0.02482;7.44317
0.02484;7.44475
0.02486;7.44475
0.02488;7.44317
0.0249;7.44475
0.02492;7.44396
0.02494;7.44396
0.02496;7.44475
0.02498;7.44079
0.025;7.44317
0.02502;7.44238
0.02504;7.44158
0.02506;7.44238
0.02508;7.44158
0.0251;7.44317
0.02512;7.44475
0.02514;7.44158
0.02516;7.44475
0.02518;7.44396
0.0252;7.44079
0.02522;7.44554
0.02524;7.44317
0.02526;7.44396
0.02528;7.44317
0.0253;7.44
0.02532;7.44317
0.02534;7.44317
0.02536;7.44238
0.02538;7.44079
0.0254;7.44317
0.02542;7.44475
0.02544;7.44396
0.02546;7.44238
0.02548;7.44554
0.0255;7.44317
0.02552;7.44238
0.02554;7.44396
0.02556;7.44475
0.02558;7.44317
0.0256;7.44396
0.02562;7.44475
0.02564;7.44396
0.02566;7.44396
0.02568;7.44317
0.0257;7.44475
0.02572;7.44475
0.02574;7.44396
0.02576;7.44396
0.02578;7.44396
0.0258;7.44238
0.02582;7.44396
0.02584;7.44396
0.02586;7.44475
0.02588;7.44396
0.0259;7.44475
0.02592;7.44317
0.02594;7.44554
0.02596;7.44396
0.02598;7.44554
0.026;7.44317
0.02602;7.44396
0.02604;7.44554
0.02606;7.44475
0.02608;7.44475
0.0261;7.44396
0.02612;7.44554
0.02614;7.44554
0.02616;7.44475
0.02618;7.44475
0.0262;7.44475
0.02622;7.44317
0.02624;7.44238
0.02626;7.44317
0.02628;7.44475
0.0263;7.44396
0.02632;7.44475
0.02634;7.44475
0.02636;7.44554
0.02638;7.44475
0.0264;7.44475
0.02642;7.44238
0.02644;7.44238
0.02646;7.44317
0.02648;7.44475
0.0265;7.44317
0.02652;7.44079
0.02654;7.44238
0.02656;7.44396
0.02658;7.44079
0.0266;7.44475
0.02662;7.44317
0.02664;7.44238
0.02666;7.44317
0.02668;7.44
0.0267;7.44238
0.02672;7.44158
0.02674;7.44079
0.02676;7.43604
0.02678;7.43921
0.0268;7.43921
0.02682;7.44238
0.02684;7.44
0.02686;7.44079
0.02688;7.44158
0.0269;7.44
0.02692;7.43525
0.02694;7.43842
0.02696;7.44158
0.02698;7.43921
0.027;7.43842
0.02702;7.43683
0.02704;7.44
0.02706;7.44238
0.02708;7.44
0.0271;7.43525
0.02712;7.43842
0.02714;7.43366
0.02716;7.44
0.02718;7.44079
0.0272;7.44079
0.02722;7.44
0.02724;7.43683
0.02726;7.44238
0.02728;7.44079
0.0273;7.43921
0.02732;7.43842
0.02734;7.43921
0.02736;7.43921
0.02738;7.44
0.0274;7.44158
0.02742;7.44079
0.02744;7.44079
0.02746;7.44158
0.02748;7.44396
0.0275;7.44475
0.02752;7.44475
0.02754;7.44396
0.02756;7.43921
0.02758;7.44317
0.0276;7.44317
0.02762;7.44158
0.02764;7.44
0.02766;7.44079
0.02768;7.44238
0.0277;7.44317
0.02772;7.44317
0.02774;7.44317
0.02776;7.44396
0.02778;7.44475
0.0278;7.44396
0.02782;7.44554
0.02784;7.44238
0.02786;7.44396
0.02788;7.44317
0.0279;7.44079
0.02792;7.44158
0.02794;7.44317
0.02796;7.44238
0.02798;7.44079
0.028;7.44396
0.02802;7.44079
