"t / s","CH1 / V"
0.00132,3.48081
0.001322,3.47273
0.001324,3.47273
0.001326,3.47071
0.001328,3.47677
0.00133,3.46465
0.001332,3.47071
0.001334,3.47273
0.001336,3.47475
0.001338,3.49899
0.00134,3.47475
0.001342,3.46869
0.001344,3.47677
0.001346,3.46869
0.001348,3.47071
0.00135,3.47475
0.001352,3.48485
0.001354,3.47879
0.001356,3.47677
0.001358,3.47677
0.00136,3.48081
0.001362,3.47273
0.001364,3.47273
0.001366,3.47677
0.001368,3.46667
0.00137,3.48283
0.001372,3.47071
0.001374,3.47879
0.001376,3.46667
0.001378,3.47475
0.00138,3.47273
0.001382,3.47273
0.001384,3.48081
0.001386,3.46869
0.001388,3.47273
0.00139,3.48081
0.001392,3.47677
0.001394,3.47475
0.001396,3.48081
0.001398,3.47677
0.0014,3.46869
0.001402,3.47475
0.001404,3.47273
0.001406,3.48283
0.001408,3.47071
0.00141,3.47475
0.001412,3.47475
0.001414,3.47475
0.001416,3.47273
0.001418,3.48687
0.00142,3.47071
0.001422,3.47273
0.001424,3.47475
0.001426,3.47879
0.001428,3.48081
0.00143,3.47677
0.001432,3.47879
0.001434,3.47071
0.001436,3.48687
0.001438,3.47677
0.00144,3.47475
0.001442,3.47071
0.001444,3.47273
0.001446,3.47475
0.001448,3.47273
0.00145,3.47879
0.001452,3.47677
0.001454,3.47677
0.001456,3.47273
0.001458,3.47475
0.00146,3.46667
0.001462,3.47677
0.001464,3.47475
0.001466,3.47677
0.001468,3.47475
0.00147,3.47475
0.001472,3.47475
0.001474,3.47273
0.001476,3.46263
0.001478,3.47273
0.00148,3.47071
0.001482,3.47475
0.001484,3.48687
0.001486,3.50101
0.001488,3.47677
0.00149,3.47475
0.001492,3.48081
0.001494,3.47677
0.001496,3.47071
0.001498,3.47475
0.0015,3.47273
0.001502,3.47475
0.001504,3.47273
0.001506,3.47475
0.001508,3.46869
0.00151,3.47475
0.001512,3.47475
0.001514,3.47071
0.001516,3.47879
0.001518,3.46667
0.00152,3.47475
0.001522,3.47273
0.001524,3.47879
0.001526,3.47475
0.001528,3.47677
0.00153,3.47273
0.001532,3.47677
0.001534,3.47273
0.001536,3.47071
0.001538,3.47273
0.00154,3.47475
0.001542,3.48081
0.001544,3.47273
0.001546,3.47273
0.001548,3.47475
0.00155,3.47677
0.001552,3.47879
0.001554,3.47475
0.001556,3.47475
0.001558,3.47273
0.00156,3.47677
0.001562,3.47475
0.001564,3.47677
0.001566,3.47475
0.001568,3.47071
0.00157,3.47475
0.001572,3.47475
0.001574,3.46869
0.001576,3.47677
0.001578,3.47677
0.00158,3.47475
0.001582,3.47273
