"t / s","CH1 / V"
0.00221,2.89091
0.002212,2.89495
0.002214,2.90101
0.002216,2.87879
0.002218,2.88687
0.00222,2.89091
0.002222,2.89899
0.002224,2.88485
0.002226,2.88889
0.002228,2.87677
0.00223,2.89899
0.002232,2.87879
0.002234,2.89697
0.002236,2.88687
0.002238,2.88889
0.00224,2.89697
0.002242,2.89495
0.002244,2.89293
0.002246,2.89495
0.002248,2.88081
0.00225,2.88889
0.002252,2.89495
0.002254,2.89495
0.002256,2.88889
0.002258,2.90101
0.00226,2.89899
0.002262,2.89091
0.002264,2.89091
0.002266,2.88081
0.002268,2.88485
0.00227,2.88081
0.002272,2.89495
0.002274,2.89697
0.002276,2.88889
0.002278,2.89091
0.00228,2.89091
0.002282,2.88687
0.002284,2.89697
0.002286,2.90303
0.002288,2.87273
0.00229,2.89697
0.002292,2.87879
0.002294,2.88687
0.002296,2.88283
0.002298,2.89495
0.0023,2.88081
0.002302,2.88687
0.002304,2.87475
0.002306,2.88889
0.002308,2.90303
0.00231,2.88283
0.002312,2.89091
0.002314,2.88485
0.002316,2.89899
0.002318,2.87677
0.00232,2.87879
0.002322,2.90505
0.002324,2.88889
0.002326,2.88889
0.002328,2.89899
0.00233,2.88889
0.002332,2.88485
0.002334,2.88283
0.002336,2.90707
0.002338,2.87677
0.00234,2.89495
0.002342,2.90505
0.002344,2.88283
0.002346,2.89293
0.002348,2.90101
0.00235,2.86869
0.002352,2.89697
0.002354,2.89091
0.002356,2.89495
0.002358,2.89495
0.00236,2.88687
0.002362,2.89293
0.002364,2.88889
0.002366,2.88889
0.002368,2.88485
0.00237,2.89091
0.002372,2.89697
0.002374,2.88283
0.002376,2.89495
0.002378,2.88283
0.00238,2.88889
0.002382,2.88687
0.002384,2.89697
0.002386,2.89495
0.002388,2.88283
0.00239,2.88485
0.002392,2.89091
0.002394,2.87071
0.002396,2.89899
0.002398,2.87879
0.0024,2.89091
0.002402,2.89091
0.002404,2.87677
0.002406,2.89495
0.002408,2.87273
0.00241,2.89091
0.002412,2.89495
0.002414,2.89293
0.002416,2.88485
0.002418,2.90505
0.00242,2.88081
0.002422,2.88283
0.002424,2.89293
0.002426,2.89697
0.002428,2.88889
0.00243,2.88687
0.002432,2.87273
0.002434,2.89293
0.002436,2.88283
0.002438,2.89697
0.00244,2.87879
0.002442,2.88687
0.002444,2.87677
0.002446,2.89495
0.002448,2.90505
0.00245,2.87879
0.002452,2.89293
0.002454,2.87677
0.002456,2.87071
0.002458,2.88889
0.00246,2.89495
0.002462,2.88889
0.002464,2.88485
0.002466,2.89495
0.002468,2.86667
0.00247,2.89697
0.002472,2.88889
0.002474,2.89495
0.002476,2.89697
0.002478,2.87273
0.00248,2.90303
0.002482,2.87677
0.002484,2.88889
0.002486,2.90101
0.002488,2.88485
0.00249,2.89293
0.002492,2.89495
0.002494,2.88687
0.002496,2.88687
0.002498,2.88889
0.0025,2.87273
0.002502,2.88283
0.002504,2.88283
0.002506,2.88889
0.002508,2.89697
0.00251,2.88283
0.002512,2.88485
0.002514,2.88485
0.002516,2.87677
0.002518,2.87475
0.00252,2.88889
0.002522,2.90101
0.002524,2.88485
0.002526,2.89091
0.002528,2.88485
0.00253,2.88485
0.002532,2.90303
0.002534,2.88485
0.002536,2.89899
0.002538,2.87475
0.00254,2.89293
0.002542,2.87273
0.002544,2.89697
0.002546,2.89293
0.002548,2.87475
0.00255,2.89293
0.002552,2.88081
0.002554,2.90505
0.002556,2.88283
0.002558,2.89495
0.00256,2.89495
0.002562,2.88485
0.002564,2.89091
0.002566,2.88081
0.002568,2.89495
0.00257,2.86263
0.002572,2.90101
0.002574,2.88889
0.002576,2.88687
0.002578,2.89495
0.00258,2.87879
0.002582,2.88687
0.002584,2.90505
0.002586,2.89293
0.002588,2.88889
0.00259,2.89899
0.002592,2.89495
0.002594,2.89091
0.002596,2.88687
0.002598,2.90909
0.0026,2.86667
0.002602,2.90707
0.002604,2.88485
0.002606,2.89899
0.002608,2.89495
